docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
763155629,1166,94,4,9781124305783,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,Turkish Cosmo girls soap fans and guitar heroes: Resistive pleasures of Turkish women consuming and producing transnational American popular culture,Dissertation/Thesis,Ph.D.,3430072,Onaran Aslihan Tokgoz,Smulyan Susan;Smulyan Susan,United States,329,English,ProQuest Dissertations & Theses Full Text,0024,2010,Communication and the arts;Social sciences;Resistive pleasures;Women;Popular culture;Media ethnography;Transnational feminism;Turkey;Globalization;Localization;Communication and the arts;Social sciences;Resistive pleasures;Women;Popular culture;Media ethnography;Transnational feminism;Turkey;Globalization;Localization,http://search.proquest.com/docview/763155629?accountid=13314,Ann Arbor,0323: American studies;0453: Womens studies;0555: Middle Eastern Studies;0708: Mass communications;0733: Gender studies,Brown University,Dissertations & Theses,American studies;Womens studies;Middle Eastern Studies;Mass communications;Gender studies
1433964846,219,11,0,9781303299155,Copyright ProQuest UMI Dissertations Publishing 2013,Udry Chris;Tsyvinski Aleh,United States -- Connecticut,DAI-A 74/12(E) Jun 2014,Economics,2013,Temporary Migration and Endogenous Risk Sharing in Village India,Dissertation/Thesis,Ph.D.,3572001,Morten Melanie Elizabeth,Rosenzweig Mark;Rosenzweig Mark,United States,92,English,ProQuest Dissertations & Theses Full Text,0265,2013,Social sciences;Migration;Risk-sharing;India;Social sciences;Migration;Risk-sharing;India,http://search.proquest.com/docview/1433964846?accountid=13314,Ann Arbor,0501: Economics,Yale University,Dissertations & Theses,Economics
1512424696,0,0,0,9781303773662,Copyright ProQuest UMI Dissertations Publishing 2013,Edsforth Ronald;Gick Evelyn,United States -- New Hampshire,MAI 52/05(E) Oct 2014,Master of Arts in Liberal Studies,2013,Working in the global production era: Corporation ownership origins and labor conditions in China,Dissertation/Thesis,M.A.L.S.,1553185,Wen Fangfang,Greenhill Brian;Greenhill Brian,United States,110,English,ProQuest Dissertations & Theses Full Text,0059,2013,Social sciences;Social sciences,http://search.proquest.com/docview/1512424696?accountid=13314,Ann Arbor,0510: Economics;0615: Political science;0630: Public policy,Dartmouth College,Dissertations & Theses,Economics;Political science;Public policy
1314823796,0,0,0,9781267929426,Copyright ProQuest UMI Dissertations Publishing 2013,Aziz Michael J.;Aizenberg Joanna;Weitz David A.,United States -- Massachusetts,DAI-B 74/06(E) Dec 2013,Engineering and Applied Sciences,2013,Defects in hard-sphere colloidal crystals,Dissertation/Thesis,Ph.D.,3553463,Persson Gulda Maria Christina Margareta,Spaepen Frans;Spaepen Frans,United States,172,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Applied sciences;Colloids;Defects;Dislocation;Hard-sphere;Twin boundary;Vacancy;Pure sciences;Applied sciences;Colloids;Defects;Dislocation;Hard-sphere;Twin boundary;Vacancy,http://search.proquest.com/docview/1314823796?accountid=13314,Ann Arbor,0605: Physics;0794: Materials science,Harvard University,Dissertations & Theses,Physics;Materials science
1458283711,546,41,2,9781303455872,Copyright ProQuest UMI Dissertations Publishing 2013,Colomina Beatriz;Blau Eve;Zaera-Polo Alejandro,United States -- New Jersey,DAI-A 75/02(E) Aug 2014,Architecture,2013,Non-Design and the Non-Planned City,Dissertation/Thesis,Ph.D.,3597482,Fontenot Anthony,Boyer M. Christine;Boyer M. Christine,United States,515,English,ProQuest Dissertations & Theses Full Text,0181,2013,Philosophy religion and theology;Social sciences;Communication and the arts;Diffused;Disorder;Indeterminate;Nondesign;Nonplan;Pop;City;Philosophy religion and theology;Social sciences;Communication and the arts;Diffused;Disorder;Indeterminate;Nondesign;Nonplan;Pop;City,http://search.proquest.com/docview/1458283711?accountid=13314,Ann Arbor,0389: Design;0650: Aesthetics;0729: Architecture;0999: Urban planning,Princeton University,Dissertations & Theses,Design;Aesthetics;Architecture;Urban planning
1431982215,244,20,2,9781303297175,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/12(E) Jun 2014,Mechanical Engineering,2013,Laser Surface Texturing Crystallization and Scribing of Thin Films in Solar Cell Applications,Dissertation/Thesis,Ph.D.,3590272,Wang Hongliang,Yao Y. Lawrence;Yao Y. Lawrence,United States,250,English,ProQuest Dissertations & Theses Full Text,0054,2013,Applied sciences;Crystallization;Laser;Scribing;Solar cell;Surface texturing;Thin film;Applied sciences;Crystallization;Laser;Scribing;Solar cell;Surface texturing;Thin film,http://search.proquest.com/docview/1431982215?accountid=13314,Ann Arbor,0548: Mechanical engineering,Columbia University,Dissertations & Theses,Mechanical engineering
1458283694,0,0,0,9781303456046,Copyright ProQuest UMI Dissertations Publishing 2013,Scheppele Kim L.;Frymer Paul,United States -- New Jersey,DAI-A 75/02(E) Aug 2014,Politics,2013,Contestatory Constitutionalism: Participatory Democracy as Constituent Power Against Judicial Supremacy,Dissertation/Thesis,Ph.D.,3597498,Hunter James Robert,Whittington Keith E.;Whittington Keith E.,United States,272,English,ProQuest Dissertations & Theses Full Text,0181,2013,Social sciences;Constituent power;Constitutional theory;Contestation;Democratic theory;Judicial review;Popular sovereignty;Participatory democracy;Social sciences;Constituent power;Constitutional theory;Contestation;Democratic theory;Judicial review;Popular sovereignty;Participatory democracy,http://search.proquest.com/docview/1458283694?accountid=13314,Ann Arbor,0615: Political science,Princeton University,Dissertations & Theses,Political science
1496020365,701,34,1,9781303717147,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- Connecticut,DAI-A 75/05(E) Nov 2014,,2013,The Long Face of War: Horses and the Nature of Warfare in the French and British Armies on the Western Front,Dissertation/Thesis,Ph.D.,3578461,Tempest Gene Marie,Merriman John;Merriman John,United States,362,English,ProQuest Dissertations & Theses Full Text,0265,2013,Social sciences;World war I 1914-1918;Animals history;Rural France;Social sciences;World war I 1914-1918;Animals history;Rural France,http://search.proquest.com/docview/1496020365?accountid=13314,Ann Arbor,0335: European history;0722: Military history,Yale University,Dissertations & Theses,European history;Military history
1512423604,298,27,1,9781303773426,Copyright ProQuest UMI Dissertations Publishing 2013,Sharma Mukul;Renock Devon J.;Meyer Edward E.,United States -- New Hampshire,MAI 52/05(E) Oct 2014,Earth Sciences,2013,Chronology sources and dispersal of Middle Jurassic -- early Late Cretaceous tephra in an evolving foreland basin north central Wyoming,Dissertation/Thesis,M.S.,1553171,Jiang Hehe,Johnson Gary D.;Johnson Gary D.,United States,143,English,ProQuest Dissertations & Theses Full Text,0059,2013,Earth sciences;Bighorn basin;Chronology;Cretaceous;Jurassic;Tephra;Wyoming;Earth sciences;Bighorn basin;Chronology;Cretaceous;Jurassic;Tephra;Wyoming,http://search.proquest.com/docview/1512423604?accountid=13314,Ann Arbor,0372: Geology,Dartmouth College,Dissertations & Theses,Geology
1506548414,0,0,0,9781303749476,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,,2014,The development and application of small molecule probes for the identification and characterization of receptor targets and the total synthesis of the caeliferins elicitors of plant immune response,Dissertation/Thesis,Ph.D.,3579133,O'Doherty Inish Michael,Schroeder Frank;Schroeder Frank,United States,243,English,ProQuest Dissertations & Theses Full Text,0058,2014,Pure sciences;membrane proteins;Caeliferins;Candidate receptor screening;Click chemistry;Pure sciences;membrane proteins;Caeliferins;Candidate receptor screening;Click chemistry,http://search.proquest.com/docview/1506548414?accountid=13314,Ann Arbor,0486: Analytical chemistry;0487: Biochemistry,Cornell University,Dissertations & Theses,Analytical chemistry;Biochemistry
1512408926,0,0,0,9781303770432,Copyright ProQuest UMI Dissertations Publishing 2013,Fesen Robert A.;Thorstensen John R.;Basu Sarbani,United States -- New Hampshire,DAI-B 75/06(E) Dec 2014,Physics and Astronomy,2013,Dartmouth magnetic evolutionary stellar tracks and relations,Dissertation/Thesis,Ph.D.,3613689,Feiden Gregory Alexander,Chaboyer Brian C.;Chaboyer Brian C.,United States,344,English,ProQuest Dissertations & Theses Full Text,0059,2013,Pure sciences;Eclipsing binaries;Low mass stars;Stars;Stellar evolution;Stellar structure;Pure sciences;Eclipsing binaries;Low mass stars;Stars;Stellar evolution;Stellar structure,http://search.proquest.com/docview/1512408926?accountid=13314,Ann Arbor,0596: Astrophysics;0605: Physics;0606: Astronomy,Dartmouth College,Dissertations & Theses,Astrophysics;Physics;Astronomy
1018064651,0,0,0,9781267349668,Copyright ProQuest UMI Dissertations Publishing 2012,Ehrlich David,United States -- New Hampshire,MAI 50/06 Dec 2012,Master of Arts in Liberal Studies,2012,Stiff Upper Lip,Dissertation/Thesis,M.A.L.S.,1510708,McNulty Connor,Phillips William;Lelchuk Alan;Phillips William;Lelchuk Alan,United States,120,English,ProQuest Dissertations & Theses Full Text,0059,2012,Communication and the arts;Morals;New York;Original screenplay;Theft;Communication and the arts;Morals;New York;Original screenplay;Theft,http://search.proquest.com/docview/1018064651?accountid=13314,Ann Arbor,0900: Film studies,Dartmouth College,Dissertations & Theses,Film studies
1459227489,230,21,0,9781303469718,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 75/02(E) Aug 2014,Political Science,2013,Origins and Use of Presidential Polling in Mexico Presidential Approval in Mexico Government Spending and Public Opinion in Mexico,Dissertation/Thesis,Ph.D.,3598397,Torres-Reyna Oscar,Shapiro Robert Y.;Shapiro Robert Y.,United States,326,English,ProQuest Dissertations & Theses Full Text,0054,2013,Social sciences;Government spending;Mexico;Presidential approval;Public opinion;Text analysis;Vector autorregression;Social sciences;Government spending;Mexico;Presidential approval;Public opinion;Text analysis;Vector autorregression,http://search.proquest.com/docview/1459227489?accountid=13314,Ann Arbor,0615: Political science;0630: Public policy,Columbia University,Dissertations & Theses,Political science;Public policy
1432231325,0,0,0,9781303299766,Copyright ProQuest UMI Dissertations Publishing 2013,Carson Richard E.;Kyriakides Themis R.;Constable R. Todd,United States -- Connecticut,DAI-B 74/11(E) May 2014,Biomedical Engineering,2013,Cellular MRI strategies in ischemic stroke,Dissertation/Thesis,Ph.D.,3572062,Tang Kevin S.,Shapiro Erik M.;Shapiro Erik M.,United States,143,English,ProQuest Dissertations & Theses Full Text,0265,2013,Biological sciences;Applied sciences;Health and environmental sciences;Stroke;Cellular MRI;Acute ischemic stroke;Thrombolysis;Recombinant tissue plasminogen activators;Inflammation;Iron oxide particles;Macrophage tracking;Cell tracking;Plga nanoparticles;Biological sciences;Applied sciences;Health and environmental sciences;Stroke;Cellular MRI;Acute ischemic stroke;Thrombolysis;Recombinant tissue plasminogen activators;Inflammation;Iron oxide particles;Macrophage tracking;Cell tracking;Plga nanoparticles,http://search.proquest.com/docview/1432231325?accountid=13314,Ann Arbor,0379: Cellular biology;0541: Biomedical engineering;0574: Medical imaging;0982: Immunology,Yale University,Dissertations & Theses,Cellular biology;Biomedical engineering;Medical imaging;Immunology
1512424332,0,0,0,9781303773525,Copyright ProQuest UMI Dissertations Publishing 2013,Wolfaardt Gideon;Griswold Karl;Shao Xiongjun,United States -- New Hampshire,MAI 52/05(E) Oct 2014,Engineering,2013,Enrichments of Cellulolytic Communities from Diverse Natural Sources Using a Novel Selection System,Dissertation/Thesis,M.S.,1553176,Ludwig Evan Joel,Lynd Lee R.;Lynd Lee R.,United States,107,English,ProQuest Dissertations & Theses Full Text,0059,2013,Biological sciences;Applied sciences;Biological sciences;Applied sciences,http://search.proquest.com/docview/1512424332?accountid=13314,Ann Arbor,0369: Genetics;0541: Biomedical engineering;0791: Energy,Dartmouth College,Dissertations & Theses,Genetics;Biomedical engineering;Energy
744399139,0,0,0,9781124134994,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/08 Feb 2011,,2010,Design synthesis and testing of biologically active small molecules,Dissertation/Thesis,Ph.D.,3470481,Comeau Anthony,,United States,236,English,ProQuest Dissertations & Theses Full Text,0024,2010,Pure sciences;Matrix metalloproteinases;Protein tyrosine phosphatases;Hydroxamic acid;Pure sciences;Matrix metalloproteinases;Protein tyrosine phosphatases;Hydroxamic acid,http://search.proquest.com/docview/744399139?accountid=13314,Ann Arbor,0490: Organic chemistry,Brown University,Dissertations & Theses,Organic chemistry
1465060005,130,8,0,9781303502774,Copyright ProQuest UMI Dissertations Publishing 2013,Dove Simon L.;Bernhardt Thomas G.;Husson Robert N.;Gourse Richard L.,United States -- Massachusetts,DAI-B 75/02(E) Aug 2014,Microbiology and Molecular Genetics,2013,Functional characterization of a bacteriophage-encoded inhibitor of Staphylococcus aureus transcription,Dissertation/Thesis,Ph.D.,3600215,Montero Diez Cristina,Hochschild Ann;Hochschild Ann,United States,229,English,ProQuest Dissertations & Theses Full Text,0084,2013,Biological sciences;Anti-sigma;Bacteriophages;Transcription initiation;Biological sciences;Anti-sigma;Bacteriophages;Transcription initiation,http://search.proquest.com/docview/1465060005?accountid=13314,Ann Arbor,0410: Microbiology,Harvard University,Dissertations & Theses,Microbiology
1465060043,790,48,11,9781303502743,Copyright ProQuest UMI Dissertations Publishing 2013,Richardson Sarah;Canales Jimena,United States -- Massachusetts,DAI-A 75/02(E) Aug 2014,History of Science,2013,The World in a Book: Robert John Thornton's "Temple of Flora" (1797--1812),Dissertation/Thesis,Ph.D.,3600214,Mollendorf Miranda Andrea,Browne Janet E.;Browne Janet E.,United States,324,English,ProQuest Dissertations & Theses Full Text,0084,2013,Social sciences;Communication and the arts;Botany;Gender;Plant personification;Race;Thornton Robert John;Temple of Flora;Social sciences;Communication and the arts;Botany;Gender;Plant personification;Race;Thornton Robert John;Temple of Flora,http://search.proquest.com/docview/1465060043?accountid=13314,Ann Arbor,0377: Art history;0585: Science history;0733: Gender studies,Harvard University,Dissertations & Theses,Art history;Science history;Gender studies
1294113699,0,0,0,9781267905192,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/06(E) Dec 2013,Social Work,2013,Relationship dependencies and autonomy as mediation pathways of incarceration and HIV risk outcomes among low income drug involved adults,Dissertation/Thesis,Ph.D.,3552194,Sarfo Bright Eli,El-Bassel Nabila;El-Bassel Nabila,United States,130,English,ProQuest Dissertations & Theses Full Text,0054,2013,Social sciences;Health and environmental sciences;Drug abuse;Gender;HIV;Incarcerated;Risk;Substance abuse;Low-income;Relationship dependencies;Autonomy;Social sciences;Health and environmental sciences;Drug abuse;Gender;HIV;Incarcerated;Risk;Substance abuse;Low-income;Relationship dependencies;Autonomy,http://search.proquest.com/docview/1294113699?accountid=13314,Ann Arbor,0452: Social work;0573: Public health;0627: Criminology,Columbia University,Dissertations & Theses,Social work;Public health;Criminology
